50.244140625	0.004712439
55.029296875	0.009441644
59.814453125	0.014613473
64.599609375	0.032167573
69.384765625	0.037417075
74.169921875	0.049047481
78.955078125	0.057442305
83.740234375	0.065460870
88.525390625	0.072956450
93.310546875	0.097857217
98.095703125	0.103091221
102.880859375	0.106927584
107.666015625	0.111395323
112.451171875	0.116762111
117.236328125	0.120735046
122.021484375	0.124629852
126.806640625	0.128887303
131.591796875	0.133158248
136.376953125	0.137022953
141.162109375	0.141743819
145.947265625	0.146834921
150.732421875	0.150673229
155.517578125	0.154936913
160.302734375	0.158751973
165.087890625	0.163379812
169.873046875	0.167169013
174.658203125	0.171206225
179.443359375	0.175045227
184.228515625	0.190366289
189.013671875	0.195004459
193.798828125	0.198830710
198.583984375	0.203204906
203.369140625	0.208051076
208.154296875	0.212793192
212.939453125	0.216573957
217.724609375	0.220548204
222.509765625	0.224341457
227.294921875	0.228191687
232.080078125	0.232041415
236.865234375	0.243507458
241.650390625	0.249692773
246.435546875	0.253221778
251.220703125	0.256687502
256.005859375	0.260382485
260.791015625	0.263638383
265.576171875	0.266927809
270.361328125	0.271099769
275.146484375	0.274709039
279.931640625	0.278184355
284.716796875	0.281237667
289.501953125	0.284501896
294.287109375	0.289990268
299.072265625	0.293753559
303.857421875	0.296921734
308.642578125	0.299925932
313.427734375	0.302872618
318.212890625	0.306078730
322.998046875	0.309069663
327.783203125	0.312770555
332.568359375	0.315701732
337.353515625	0.320797397
342.138671875	0.323835943
346.923828125	0.326835474
351.708984375	0.334065444
356.494140625	0.336885407
361.279296875	0.339599418
366.064453125	0.342044697
370.849609375	0.344607565
375.634765625	0.346994274
380.419921875	0.349512197
385.205078125	0.351836305
389.990234375	0.354138686
394.775390625	0.356609929
399.560546875	0.358725066
404.345703125	0.360902431
409.130859375	0.363323032
413.916015625	0.365801888
418.701171875	0.367754510
423.486328125	0.369884368
428.271484375	0.372071894
433.056640625	0.374131201
437.841796875	0.376557983
442.626953125	0.378657609
447.412109375	0.380809594
452.197265625	0.383368757
456.982421875	0.385260843
461.767578125	0.387713082
466.552734375	0.389883501
471.337890625	0.391784989
476.123046875	0.393777000
480.908203125	0.395812576
485.693359375	0.397722140
490.478515625	0.399511245
495.263671875	0.401410527
500.048828125	0.403341262
504.833984375	0.405447314
509.619140625	0.426694589
514.404296875	0.433771008
519.189453125	0.435431252
523.974609375	0.437001401
528.759765625	0.438440378
533.544921875	0.440177945
538.330078125	0.441779700
543.115234375	0.443416495
547.900390625	0.445217342
552.685546875	0.446642802
557.470703125	0.449143943
562.255859375	0.450886601
567.041015625	0.452707654
571.826171875	0.454709722
576.611328125	0.456331587
581.396484375	0.463466970
586.181640625	0.466021964
590.966796875	0.467300121
595.751953125	0.469129534
600.537109375	0.471081601
605.322265625	0.472815115
610.107421875	0.480546880
614.892578125	0.482300370
619.677734375	0.484049567
624.462890625	0.485647790
629.248046875	0.487551709
634.033203125	0.489167425
638.818359375	0.490544553
643.603515625	0.492274164
648.388671875	0.494078511
653.173828125	0.495498684
657.958984375	0.497015055
662.744140625	0.498666008
667.529296875	0.500187816
672.314453125	0.501743532
677.099609375	0.503245880
681.884765625	0.504832997
686.669921875	0.506340951
691.455078125	0.508486998
696.240234375	0.510889963
701.025390625	0.513222403
705.810546875	0.515097747
710.595703125	0.516782939
715.380859375	0.518094591
720.166015625	0.519965697
724.951171875	0.522398154
729.736328125	0.524272508
734.521484375	0.525788232
739.306640625	0.527259270
744.091796875	0.528996792
748.876953125	0.530352035
753.662109375	0.531944459
758.447265625	0.533244081
763.232421875	0.534975152
768.017578125	0.538182361
772.802734375	0.539909503
777.587890625	0.541339339
782.373046875	0.542895473
787.158203125	0.544678726
791.943359375	0.546302795
796.728515625	0.548389328
801.513671875	0.550299117
806.298828125	0.551961622
811.083984375	0.553266732
815.869140625	0.554718347
820.654296875	0.556194157
825.439453125	0.557554559
830.224609375	0.559074197
835.009765625	0.560940060
839.794921875	0.562505910
844.580078125	0.564100146
849.365234375	0.565703346
854.150390625	0.566857683
858.935546875	0.568782465
863.720703125	0.569836098
868.505859375	0.571029842
873.291015625	0.572241699
878.076171875	0.573504145
882.861328125	0.575139605
887.646484375	0.576287624
892.431640625	0.577500855
897.216796875	0.578724944
902.001953125	0.580180358
906.787109375	0.581318685
911.572265625	0.587790655
916.357421875	0.588911180
921.142578125	0.590145124
925.927734375	0.591373213
930.712890625	0.592494891
935.498046875	0.594036992
940.283203125	0.595260891
945.068359375	0.596615600
949.853515625	0.597780918
954.638671875	0.598803010
959.423828125	0.600159579
964.208984375	0.602135821
968.994140625	0.605908945
973.779296875	0.606997471
978.564453125	0.608011237
983.349609375	0.609164949
988.134765625	0.610346336
992.919921875	0.611315649
997.705078125	0.612757610
1002.490234375	0.616252989
1007.275390625	0.617484265
1012.060546875	0.618552476
1016.845703125	0.619911674
1021.630859375	0.620918281
1026.416015625	0.622108851
1031.201171875	0.623449457
1035.986328125	0.624690959
1040.771484375	0.626092523
1045.556640625	0.627480593
1050.341796875	0.628715915
1055.126953125	0.629779791
1059.912109375	0.630983641
1064.697265625	0.632090222
1069.482421875	0.633164437
1074.267578125	0.634407071
1079.052734375	0.635510510
1083.837890625	0.636519140
1088.623046875	0.637682614
1093.408203125	0.638740232
1098.193359375	0.639763594
1102.978515625	0.640819026
1107.763671875	0.641946152
1112.548828125	0.643133766
1117.333984375	0.644616477
1122.119140625	0.646792116
1126.904296875	0.648041666
1131.689453125	0.649129217
1136.474609375	0.650306354
1141.259765625	0.651361715
1146.044921875	0.652409956
1150.830078125	0.653477143
1155.615234375	0.654834323
1160.400390625	0.655781105
1165.185546875	0.656837252
1169.970703125	0.657966804
1174.755859375	0.658927914
1179.541015625	0.660128386
1184.326171875	0.661464991
1189.111328125	0.662395479
1193.896484375	0.663740651
1198.681640625	0.664947625
1203.466796875	0.666124949
1208.251953125	0.667393652
1213.037109375	0.668462350
1217.822265625	0.669301363
1222.607421875	0.670265237
1227.392578125	0.671317675
1232.177734375	0.672534440
1236.962890625	0.674028574
1241.748046875	0.675037670
1246.533203125	0.676277777
1251.318359375	0.677203171
1256.103515625	0.678226206
1260.888671875	0.679093812
1265.673828125	0.679872800
1270.458984375	0.680913037
1275.244140625	0.681839216
1280.029296875	0.682929162
1284.814453125	0.683964066
1289.599609375	0.684920609
1294.384765625	0.685873324
1299.169921875	0.686851069
1303.955078125	0.687854871
1308.740234375	0.688754330
1313.525390625	0.689587595
1318.310546875	0.690427313
1323.095703125	0.691389934
1327.880859375	0.692221157
1332.666015625	0.693033159
1337.451171875	0.693850796
1342.236328125	0.694739490
1347.021484375	0.695792343
1351.806640625	0.696771650
1356.591796875	0.697619603
1361.376953125	0.698383624
1366.162109375	0.699104652
1370.947265625	0.699937078
1375.732421875	0.701138307
1380.517578125	0.702035012
1385.302734375	0.702916936
1390.087890625	0.703768625
1394.873046875	0.704664700
1399.658203125	0.705675345
1404.443359375	0.706523702
1409.228515625	0.707681597
1414.013671875	0.708423880
1418.798828125	0.709274950
1423.583984375	0.710106750
1428.369140625	0.710963089
1433.154296875	0.711725332
1437.939453125	0.712489573
1442.724609375	0.713353060
1447.509765625	0.714225363
1452.294921875	0.715154430
1457.080078125	0.716552723
1461.865234375	0.728447186
1466.650390625	0.728970476
1471.435546875	0.729678320
1476.220703125	0.730396839
1481.005859375	0.731277672
1485.791015625	0.731834228
1490.576171875	0.732518056
1495.361328125	0.733243368
1500.146484375	0.733875943
1504.931640625	0.734490413
1509.716796875	0.735343710
1514.501953125	0.736006964
1519.287109375	0.736692068
1524.072265625	0.737469464
1528.857421875	0.738090064
1533.642578125	0.738804559
1538.427734375	0.739444859
1543.212890625	0.740018871
1547.998046875	0.740634510
1552.783203125	0.741290657
1557.568359375	0.741851563
1562.353515625	0.742375656
1567.138671875	0.742891730
1571.923828125	0.743533242
1576.708984375	0.744127518
1581.494140625	0.744613908
1586.279296875	0.745497414
1591.064453125	0.747270799
1595.849609375	0.747989752
1600.634765625	0.748630389
1605.419921875	0.749241302
1610.205078125	0.749829563
1614.990234375	0.750543245
1619.775390625	0.751159868
1624.560546875	0.751864849
1629.345703125	0.752588071
1634.130859375	0.753170951
1638.916015625	0.753842972
1643.701171875	0.754335527
1648.486328125	0.754878350
1653.271484375	0.755471117
1658.056640625	0.756040588
1662.841796875	0.756707999
1667.626953125	0.757222074
1672.412109375	0.757762229
1677.197265625	0.758370860
1681.982421875	0.758763628
1686.767578125	0.759349490
1691.552734375	0.759894993
1696.337890625	0.760350690
1701.123046875	0.760930720
1705.908203125	0.761416524
1710.693359375	0.761964820
1715.478515625	0.762459853
1720.263671875	0.762992004
1725.048828125	0.763586779
1729.833984375	0.764304762
1734.619140625	0.764825929
1739.404296875	0.765362887
1744.189453125	0.765819361
1748.974609375	0.766357882
1753.759765625	0.766936807
1758.544921875	0.767412611
1763.330078125	0.769966124
1768.115234375	0.770626099
1772.900390625	0.771224180
1777.685546875	0.771641446
1782.470703125	0.772124637
1787.255859375	0.772573084
1792.041015625	0.773114325
1796.826171875	0.773646448
1801.611328125	0.774109132
1806.396484375	0.774605912
1811.181640625	0.775123984
1815.966796875	0.775739122
1820.751953125	0.776181814
1825.537109375	0.776612470
1830.322265625	0.777086431
1835.107421875	0.777480783
1839.892578125	0.777891603
1844.677734375	0.778477234
1849.462890625	0.778979202
1854.248046875	0.779468484
1859.033203125	0.779856601
1863.818359375	0.780393239
1868.603515625	0.780861824
1873.388671875	0.781234073
1878.173828125	0.781669018
1882.958984375	0.782085385
1887.744140625	0.782545361
1892.529296875	0.782940361
1897.314453125	0.783362210
1902.099609375	0.783857176
1906.884765625	0.784239314
1911.669921875	0.784758222
1916.455078125	0.785077181
1921.240234375	0.785543987
1926.025390625	0.785962004
1930.810546875	0.786478104
1935.595703125	0.786925047
1940.380859375	0.787335497
1945.166015625	0.787703689
1949.951171875	0.788052544
1954.736328125	0.788489074
1959.521484375	0.789013689
1964.306640625	0.789425362
1969.091796875	0.789859711
1973.876953125	0.790279339
1978.662109375	0.790642839
1983.447265625	0.791038863
1988.232421875	0.791405748
1993.017578125	0.791867630
1997.802734375	0.792328790
2002.587890625	0.792743028
2007.373046875	0.793171012
2012.158203125	0.793583976
2016.943359375	0.793980138
2021.728515625	0.794446165
2026.513671875	0.794804879
2031.298828125	0.795214163
2036.083984375	0.795595044
2040.869140625	0.795999160
2045.654296875	0.796412297
2050.439453125	0.796815763
2055.224609375	0.797145914
2060.009765625	0.797472588
2064.794921875	0.797912629
2069.580078125	0.798241740
2074.365234375	0.798548678
2079.150390625	0.798869113
2083.935546875	0.799202542
2088.720703125	0.799542950
2093.505859375	0.799945885
2098.291015625	0.800416771
2103.076171875	0.801154639
2107.861328125	0.801577498
2112.646484375	0.801907973
2117.431640625	0.802250235
2122.216796875	0.802646106
2127.001953125	0.803028908
2131.787109375	0.803356096
2136.572265625	0.803764335
2141.357421875	0.804115179
2146.142578125	0.804426860
2150.927734375	0.804727795
2155.712890625	0.805048957
2160.498046875	0.805430808
2165.283203125	0.805822632
2170.068359375	0.806168123
2174.853515625	0.806590347
2179.638671875	0.806877283
2184.423828125	0.807289078
2189.208984375	0.807633963
2193.994140625	0.807949402
2198.779296875	0.808342598
2203.564453125	0.809235448
2208.349609375	0.809652381
2213.134765625	0.810088619
2217.919921875	0.810468904
2222.705078125	0.810814559
2227.490234375	0.811158175
2232.275390625	0.811494445
2237.060546875	0.811893160
2241.845703125	0.812230357
2246.630859375	0.812580070
2251.416015625	0.812943202
2256.201171875	0.813290946
2260.986328125	0.813665526
2265.771484375	0.814002319
2270.556640625	0.814333984
2275.341796875	0.814759220
2280.126953125	0.815113170
2284.912109375	0.815418135
2289.697265625	0.815779386
2294.482421875	0.816224340
2299.267578125	0.816534705
2304.052734375	0.816885618
2308.837890625	0.817233467
2313.623046875	0.817574433
2318.408203125	0.817904946
2323.193359375	0.818288559
2327.978515625	0.818640828
2332.763671875	0.818989190
2337.548828125	0.819281179
2342.333984375	0.819679448
2347.119140625	0.820024956
2351.904296875	0.820335569
2356.689453125	0.820740286
2361.474609375	0.821119371
2366.259765625	0.821473979
2371.044921875	0.821824342
2375.830078125	0.822116833
2380.615234375	0.822576308
2385.400390625	0.822891168
2390.185546875	0.823217101
2394.970703125	0.823547349
2399.755859375	0.823839485
2404.541015625	0.824150469
2409.326171875	0.824446530
2414.111328125	0.824733008
2418.896484375	0.825004506
2423.681640625	0.825346817
2428.466796875	0.825625057
2433.251953125	0.825975835
2438.037109375	0.826240176
2442.822265625	0.826541503
2447.607421875	0.826982409
2452.392578125	0.827270416
2457.177734375	0.827506368
2461.962890625	0.827753597
2466.748046875	0.828025957
2471.533203125	0.828284318
2476.318359375	0.828524496
2481.103515625	0.828892057
2485.888671875	0.829211113
2490.673828125	0.829443575
2495.458984375	0.829730014
2500.244140625	0.829993654
2505.029296875	0.830238338
2509.814453125	0.830534800
2514.599609375	0.830772061
2519.384765625	0.830976309
2524.169921875	0.831165826
2528.955078125	0.831355733
2533.740234375	0.831603514
2538.525390625	0.831783173
2543.310546875	0.831990100
2548.095703125	0.832199168
2552.880859375	0.832431413
2557.666015625	0.832657498
2562.451171875	0.832925975
2567.236328125	0.833171766
2572.021484375	0.833412488
2576.806640625	0.833608086
2581.591796875	0.833849775
2586.376953125	0.834025958
2591.162109375	0.834236830
2595.947265625	0.834425675
2600.732421875	0.834653862
2605.517578125	0.834916953
2610.302734375	0.835266069
2615.087890625	0.847813946
2619.873046875	0.847994218
2624.658203125	0.848140514
